Timestamp,Intensity
1701210298.8814445,1053.256204202586
1701210299.174131,1057.8817887931034
1701210299.2734244,1057.493380926724
1701210299.378116,1052.073325700431
1701210299.477949,1054.9687297952585
1701210299.5779426,1052.3204943426726
1701210299.6781185,1059.8061732219828
1701210299.7779403,1061.2715301724138
1701210299.8777518,1051.9144315732758
1701210299.977805,1055.7808553340517
1701210300.0777411,1051.561333512931
1701210300.1779585,1051.843811961207
1701210300.27774,1055.3571376616378
1701210300.3777125,1053.9270905172414
1701210300.477728,1059.7178987068964
1701210300.5776784,1056.9460789331895
1701210300.6777234,1061.889451778017
1701210300.7777016,1058.941082974138
1701210300.8776865,1052.8501414331897
1701210300.9777799,1053.9270905172414
1701210301.0780284,1054.333153286638
1701210301.1779737,1048.7895137392243
1701210301.277876,1051.3847844827585
1701210301.377652,1053.909435614224
1701210301.4776187,1054.4390827047414
1701210301.577808,1050.025356950431
1701210301.6776292,1057.0166985452588
1701210301.7775815,1063.6725969827585
1701210301.877607,1051.9497413793104
1701210301.9777539,1050.113631465517
1701210302.0776613,1051.331819773707
1701210302.1776295,1056.4870514547413
1701210302.2776203,1049.1955765086207
1701210302.3775673,1052.0027060883622
1701210302.477524,1058.1995770474139
1701210302.578239,1059.6472790948276
1701210302.6775234,1051.402439385776
1701210302.7775414,1051.9497413793104
1701210302.877675,1053.8917807112068
1701210302.977574,1057.0343534482759
1701210303.0774717,1051.0669962284485
1701210303.1777215,1057.5110358297413
1701210303.2774663,1051.5966433189656
1701210303.382817,1056.94607893319
1701210303.4863555,1056.0986435883622
1701210303.589517,1071.7585425646553
1701210303.7041507,1071.7232327586207
1701210303.8238688,1083.7109119073277
1701210303.9399328,1088.3364964978448
1701210304.0006278,1094.868810614224
1701210304.1219683,1092.361814385776
1701210304.1833847,1099.4237755926724
1701210304.3257873,1106.3798073814655
1701210304.4016883,1103.5197130926724
1701210304.4779284,1103.1666150323276
1701210304.6314695,1105.1439641702584
1701210304.708188,1097.640630387931
1701210304.7849467,1104.8614857219827
1701210304.9387758,1103.9610856681034
1701210305.016414,1105.2498935883623
1701210305.0965729,1114.465752963362
1701210305.1818092,1108.674944773707
1701210305.3532367,1113.2475646551725
1701210305.4390438,1111.676278286638
1701210305.5257277,1123.6463025323276
1701210305.6109617,1116.8138550646554
1701210305.6989973,1106.997728987069
1701210305.788952,1111.1995959051724
1701210305.8794823,1119.2502316810344
1701210306.0619893,1121.421784752155
1701210306.153422,1122.3398397090516
1701210306.2457132,1123.7698868534483
1701210306.3410327,1123.2049299568966
1701210306.4382856,1126.1179889547413
1701210306.5356944,1118.6676198814655
1701210306.6329432,1120.8568278556033
1701210306.7302449,1126.2945379849136
1701210306.827477,1121.5806788793102
1701210306.9249191,1130.3198558728448
1701210307.0220912,1122.7635573814655
1701210307.1193373,1125.2705536099138
1701210307.2172158,1129.4900754310345
1701210307.3150666,1125.058694773707
1701210307.4122467,1125.7648908943966
1701210307.5093994,1128.5543655711208
1701210307.6062827,1131.3614951508619
1701210307.7043362,1130.5493696120689
1701210307.8009984,1128.730914601293
1701210307.8980508,1126.6123262392239
1701210307.9950526,1135.0690247844827
1701210308.0923278,1131.661628502155
1701210308.1896598,1132.8268521012933
1701210308.2874749,1131.6616285021553
1701210308.3842878,1131.9794167564655
1701210308.4814317,1135.669291487069
1701210308.5792065,1131.2555657327587
1701210308.6792576,1135.0160600754311
1701210308.8760307,1131.7322481142241
1701210309.069125,1138.176287715517
1701210309.263466,1138.6882799030175
1701210309.4591084,1136.0930091594826
1701210309.5519743,1131.5733539870691
1701210309.6489465,1138.4764210668104
1701210309.7462397,1137.6819504310342
1701210309.8439777,1138.6706249999997
1701210309.940875,1135.2985385237068
1701210310.0381389,1138.86482893319
1701210310.1353874,1137.3288523706897
1701210310.2327106,1146.4740921336206
1701210310.329952,1138.9707583512932
1701210310.4272296,1141.8661624461206
1701210310.5245612,1137.5054014008622
1701210310.6224709,1140.118327047414
1701210310.719588,1146.1563038793101
1701210310.8164809,1140.8951427801726
1701210310.9137244,1140.7362486530174
1701210311.011,1143.8435115840518
1701210311.1084027,1141.4954094827585
1701210311.2056003,1142.6076683728445
1701210311.3028855,1145.0616998922412
1701210311.400199,1143.790546875
1701210311.497475,1136.6756209590521
1701210311.5947437,1144.3731586745687
1701210311.692076,1145.8561705280174
1701210311.789292,1139.5180603448275
1701210311.8865764,1147.1449784482759
1701210311.98402,1142.0780212823277
1701210312.0811584,1142.3604997306034
1701210312.1785076,1139.8181936961207
1701210312.2758274,1143.8082017780175
1701210312.4704993,1138.088013200431
1701210312.567722,1142.413464439655
1701210312.6649818,1141.6719585129313
1701210312.7622602,1140.8421780711208
1701210312.8596022,1141.8308526400863
1701210312.9568508,1133.6213227370688
1701210313.0540938,1138.882483836207
1701210313.151502,1137.505401400862
1701210313.2488012,1134.9277855603448
1701210313.3460367,1145.9797548491379
1701210313.4435017,1138.4058014547415
1701210313.540613,1139.323856411638
1701210313.6378844,1137.7525700431036
1701210313.7351859,1141.972091864224
1701210313.8325148,1132.9327815193967
1701210313.9297802,1143.9317860991382
1701210314.0270674,1141.3365153556035
1701210314.1244261,1140.8774878771553
1701210314.221641,1140.6832839439653
1701210314.3189414,1137.5407112068965
1701210314.4163663,1135.3515032327587
1701210314.5135086,1142.4311193426722
1701210314.610758,1134.6276522090516
1701210314.7081103,1139.2708917025861
1701210314.8054314,1142.590013469828
1701210314.9026673,1135.7575660021555
1701210315.0000257,1138.388146551724
1701210315.0971844,1139.4297858297414
1701210315.1945372,1131.6439735991378
1701210315.2918322,1136.410797413793
1701210315.3891191,1139.323856411638
1701210315.4863658,1138.2645622306034
1701210315.5837183,1142.9607664331897
1701210315.6809835,1136.3048679956896
1701210315.7793531,1134.6453071120688
1701210315.8763843,1133.5330482219827
1701210316.070153,1138.7765544181036
1701210316.1675382,1138.088013200431
1701210316.264759,1143.4727586206895
1701210316.3620443,1127.1772831357757
1701210316.4594536,1136.746240571121
1701210316.5567,1134.6099973060345
1701210316.653961,1139.1826171875
1701210316.7512147,1136.6756209590515
1701210316.848547,1146.3505078125
1701210316.9457908,1136.0576993534482
1701210317.043082,1148.327856950431
1701210317.1404147,1147.1979431573277
1701210317.2376776,1141.0363820043106
1701210317.3350055,1139.7828838900862
1701210317.432356,1147.162633351293
1701210317.52957,1136.6226562499999
1701210317.6268163,1144.9910802801724
1701210317.7241647,1146.3151980064656
1701210317.8214974,1144.4790880926723
1701210317.918726,1136.3578327047414
1701210318.0160604,1145.679621497845
1701210318.1133335,1144.673292025862
1701210318.2106476,1149.4048060344826
1701210318.3079853,1148.9457785560346
1701210318.4051344,1142.484084051724
1701210318.5024188,1143.8964762931037
1701210318.599849,1147.0390490301725
1701210318.6970274,1141.4777545797413
1701210318.7942605,1148.6279903017241
1701210318.8916173,1144.390813577586
1701210318.9888978,1147.9394490840516
1701210319.0861962,1152.5473787715518
1701210319.183665,1153.6949474676721
1701210319.280764,1150.3934806034483
1701210319.377993,1152.4944140624998
1701210319.4753106,1150.393480603448
1701210319.6699588,1152.1766258081896
1701210319.767315,1146.5623666487068
1701210319.8646276,1149.210602101293
1701210319.9618936,1144.1966096443964
1701210320.0591323,1144.673292025862
1701210320.156459,1153.147645474138
1701210320.253705,1155.2485789331895
1701210320.3510282,1152.211935614224
1701210320.448352,1146.138648976293
1701210320.545579,1152.865167025862
1701210320.642928,1156.8022103987068
1701210320.740289,1147.9747588900862
1701210320.8374567,1146.2269234913792
1701210320.9347517,1144.4614331896553
1701210321.0328686,1150.9231276939656
1701210321.129952,1147.092013739224
1701210321.2266612,1150.4994100215515
1701210321.3239498,1152.935786637931
1701210321.4212766,1149.934453125
1701210321.5185432,1152.2472454202587
1701210321.6158972,1146.8095352909484
1701210321.7130623,1153.1123356681035
1701210321.8103302,1155.4251279633622
1701210321.9076984,1147.6216608297416
1701210322.0050075,1155.442782866379
1701210322.1022408,1152.0177316810343
1701210322.1996033,1152.565033674569
1701210322.296861,1153.165300377155
1701210322.3941169,1147.092013739224
1701210322.4913557,1154.2069396551724
1701210322.5886595,1154.895480872845
1701210322.6859515,1157.9321241918103
1701210322.7832406,1150.8348531788793
1701210322.880554,1144.4261233836207
1701210322.9777682,1156.6962809806034
1701210323.075156,1152.7062728987069
1701210323.269821,1149.2282570043103
1701210323.3670483,1154.613002424569
1701210323.4643872,1142.8901468211209
1701210323.5616832,1157.7026104525862
1701210323.659459,1150.4464453124997
1701210323.7564168,1154.930790678879
1701210323.8551552,1156.572696659483
1701210323.9511657,1149.9344531250001
1701210324.0485811,1149.5990099676726
1701210324.1455536,1156.307873114224
1701210324.2426982,1151.3468453663795
1701210324.3401558,1148.6986099137932
1701210324.4389377,1153.6949474676726
1701210324.534889,1160.0683674568966
1701210324.6324027,1148.9634334590517
1701210324.7292867,1151.3998100754309
1701210324.828151,1149.5283903556037
1701210324.9244375,1151.8588375538793
1701210325.0210223,1151.8411826508618
1701210325.1183531,1150.9407825969827
1701210325.2156355,1155.1779593211209
1701210325.3128576,1146.5800215517245
1701210325.410148,1154.4541082974135
1701210325.5074959,1151.0114022090518
1701210325.6048026,1153.0770258620691
1701210325.7020864,1157.0140692349137
1701210325.7993298,1154.595347521552
1701210325.8966508,1148.7162648168103
1701210325.9938936,1153.9421161099137
1701210326.0913622,1144.532052801724
1701210326.1895072,1156.2902182112068
1701210326.2861784,1151.0290571120688
1701210326.3831093,1156.890484913793
1701210326.4804032,1153.8891514008621
1701210326.5776386,1156.8904849137932
1701210326.6749017,1154.8072063577586
1701210326.870192,1154.7012769396551
1701210326.9668307,1152.141316002155
1701210327.0641758,1154.4894181034485
1701210327.1613972,1153.536053340517
1701210327.2589478,1150.7642335668102
1701210327.356113,1160.6333243534484
1701210327.4533455,1159.009073275862
1701210327.5505867,1153.3948141163792
1701210327.652169,1156.7669005926725
1701210327.7507617,1154.7365867456895
1701210327.8425107,1156.9434496228448
1701210327.9399278,1152.1060061961207
1701210328.038778,1155.8665005387932
1701210328.136106,1161.19828125
1701210328.2321079,1158.2675673491378
1701210328.3288991,1150.9231276939654
1701210328.4262087,1156.431457435345
1701210328.5235605,1152.9710964439655
1701210328.6208103,1148.2042726293103
1701210328.7181158,1152.5120689655173
1701210328.8153577,1150.1816217672413
1701210328.9127,1161.569034213362
1701210329.0099502,1148.4867510775862
1701210329.1072934,1151.5410492995686
1701210329.2045798,1149.3165315193967
1701210329.301764,1144.090680226293
1701210329.3991954,1157.4201320043105
